NU_ANO_CENSO;NO_REGIAO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;acess_rampa;acess_elevador;acess_banheiro_pcd;politica_pcd;matriculas_basico;matriculas_fundamental;matriculas_medio;docentes_basico;docentes_fundamental;docentes_medio
2022;Nordeste;CE;Aracati;1;0;1;1;1;248.0;0.0;147.0;45.0;0.0;29.0
2022;Nordeste;CE;Aracati;2;1;0;1;1;454.0;0.0;454.0;35.0;0.0;35.0
2022;Nordeste;CE;Araripe;2;1;1;1;1;444.0;0.0;444.0;28.0;0.0;28.0
2022;Nordeste;CE;Barbalha;4;1;0;1;1;206.0;0.0;0.0;6.0;0.0;0.0
2022;Nordeste;CE;Baturit;1;1;1;1;1;185.0;0.0;100.0;23.0;0.0;17.0
2022;Nordeste;CE;Baturit;2;1;0;1;1;512.0;0.0;512.0;26.0;0.0;26.0
2022;Nordeste;CE;Bela Cruz;2;1;1;1;1;520.0;0.0;520.0;29.0;0.0;29.0
2022;Nordeste;CE;Boa Viagem;2;1;1;1;1;527.0;0.0;527.0;30.0;0.0;30.0
2022;Nordeste;CE;Boa Viagem;1;1;1;1;1;188.0;0.0;142.0;22.0;0.0;18.0
2022;Nordeste;CE;Brejo Santo;2;1;1;1;1;554.0;0.0;529.0;33.0;0.0;32.0
2022;Nordeste;CE;Camocim;1;1;1;1;1;90.0;0.0;0.0;16.0;0.0;0.0
2022;Nordeste;CE;Campos Sales;2;1;0;0;1;289.0;0.0;289.0;21.0;0.0;21.0
2022;Nordeste;CE;Canind;1;1;1;1;1;114.0;0.0;114.0;3.0;0.0;3.0
2022;Nordeste;CE;Caucaia;2;0;0;1;1;377.0;0.0;377.0;23.0;0.0;23.0
2022;Nordeste;CE;Caucaia;1;1;1;1;1;492.0;0.0;398.0;43.0;0.0;41.0
2022;Nordeste;CE;Cedro;1;1;0;1;1;465.0;0.0;351.0;56.0;0.0;44.0
2022;Nordeste;CE;Corea;2;1;1;1;1;120.0;0.0;120.0;12.0;0.0;12.0
2022;Nordeste;CE;Crates;1;1;1;1;1;232.0;0.0;75.0;44.0;0.0;26.0
2022;Nordeste;CE;Crato;1;1;0;0;1;384.0;0.0;344.0;57.0;0.0;53.0
2022;Nordeste;CE;Crato;2;1;0;1;1;413.0;0.0;413.0;33.0;0.0;33.0
2022;Nordeste;CE;Crato;2;1;1;1;1;519.0;0.0;519.0;28.0;0.0;28.0
2022;Nordeste;CE;Eusbio;2;1;0;1;1;513.0;0.0;513.0;28.0;0.0;28.0
2022;Nordeste;CE;Fortaleza;1;1;1;1;1;2208.0;0.0;1479.0;218.0;0.0;184.0
2022;Nordeste;CE;Fortaleza;2;1;0;1;1;395.0;0.0;395.0;27.0;0.0;27.0
2022;Nordeste;CE;Fortaleza;2;0;0;0;1;127.0;0.0;127.0;16.0;0.0;16.0
2022;Nordeste;CE;Fortaleza;4;1;1;1;1;515.0;363.0;74.0;30.0;25.0;11.0
2022;Nordeste;CE;Fortaleza;2;1;0;1;1;459.0;0.0;459.0;30.0;0.0;30.0
2022;Nordeste;CE;Fortaleza;2;0;0;1;1;460.0;0.0;460.0;29.0;0.0;29.0
2022;Nordeste;CE;Fortaleza;4;1;0;1;1;;;;;;
2022;Nordeste;CE;Fortaleza;1;1;1;1;1;882.0;461.0;421.0;76.0;38.0;44.0
2022;Nordeste;CE;Fortaleza;4;1;0;1;1;26.0;0.0;0.0;12.0;0.0;0.0
2022;Nordeste;CE;Fortaleza;4;1;0;1;1;320.0;258.0;0.0;19.0;15.0;0.0
2022;Nordeste;CE;Fortaleza;2;1;0;1;1;512.0;0.0;512.0;28.0;0.0;28.0
2022;Nordeste;CE;Fortaleza;4;1;0;1;1;88.0;0.0;0.0;2.0;0.0;0.0
2022;Nordeste;CE;Fortaleza;4;1;0;1;1;7.0;7.0;0.0;1.0;1.0;0.0
2022;Nordeste;CE;Fortaleza;2;1;0;0;1;446.0;0.0;446.0;23.0;0.0;23.0
2022;Nordeste;CE;General Sampaio;2;1;1;1;1;66.0;0.0;66.0;10.0;0.0;10.0
2022;Nordeste;CE;Guaiba;2;1;1;1;1;483.0;0.0;483.0;27.0;0.0;27.0
2022;Nordeste;CE;Guaraciaba do Norte;2;1;1;1;1;505.0;0.0;505.0;27.0;0.0;27.0
2022;Nordeste;CE;Guaramiranga;1;0;0;0;1;73.0;0.0;0.0;11.0;0.0;0.0
2022;Nordeste;CE;Hidrolndia;2;1;0;1;1;430.0;0.0;430.0;26.0;0.0;26.0
2022;Nordeste;CE;Horizonte;2;1;1;1;1;523.0;0.0;523.0;27.0;0.0;27.0
2022;Nordeste;CE;Horizonte;1;1;1;1;1;107.0;0.0;0.0;16.0;0.0;0.0
2022;Nordeste;CE;Icapu;2;1;1;1;1;122.0;0.0;122.0;11.0;0.0;11.0
2022;Nordeste;CE;Iguatu;1;1;0;1;1;604.0;0.0;424.0;67.0;0.0;61.0
2022;Nordeste;CE;Iguatu;2;1;0;0;1;399.0;0.0;354.0;26.0;0.0;24.0
2022;Nordeste;CE;Iguatu;2;1;1;1;1;516.0;0.0;516.0;26.0;0.0;26.0
2022;Nordeste;CE;Ipu;4;1;0;1;1;372.0;227.0;49.0;36.0;21.0;18.0
2022;Nordeste;CE;Itaitinga;2;1;1;1;1;518.0;0.0;518.0;25.0;0.0;25.0
2022;Nordeste;CE;Itapipoca;1;1;0;1;1;465.0;0.0;253.0;30.0;0.0;29.0
2022;Nordeste;CE;Jaguaribe;1;1;1;1;1;211.0;0.0;211.0;30.0;0.0;30.0
2022;Nordeste;CE;Jaguaribe;2;1;0;1;1;371.0;0.0;346.0;23.0;0.0;23.0
2022;Nordeste;CE;Jaguaruana;1;0;0;1;1;100.0;0.0;0.0;17.0;0.0;0.0
2022;Nordeste;CE;Jardim;2;1;0;1;1;523.0;0.0;523.0;27.0;0.0;27.0
2022;Nordeste;CE;Jijoca de Jericoacoara;2;1;1;1;1;180.0;0.0;180.0;10.0;0.0;10.0
2022;Nordeste;CE;Juazeiro do Norte;2;1;0;1;1;520.0;0.0;499.0;32.0;0.0;31.0
2022;Nordeste;CE;Juazeiro do Norte;1;1;1;1;1;495.0;0.0;225.0;61.0;0.0;46.0
2022;Nordeste;CE;Juazeiro do Norte;2;1;0;1;1;504.0;0.0;504.0;29.0;0.0;29.0
2022;Nordeste;CE;Juazeiro do Norte;2;1;0;1;1;355.0;0.0;355.0;27.0;0.0;27.0
2022;Nordeste;CE;Juazeiro do Norte;4;1;1;1;1;906.0;0.0;0.0;13.0;0.0;0.0
2022;Nordeste;CE;Juazeiro do Norte;2;1;0;1;1;39.0;0.0;39.0;11.0;0.0;11.0
2022;Nordeste;CE;Jucs;2;1;1;1;1;410.0;0.0;410.0;23.0;0.0;23.0
2022;Nordeste;CE;Lavras da Mangabeira;2;1;0;1;1;345.0;0.0;333.0;23.0;0.0;23.0
2022;Nordeste;CE;Limoeiro do Norte;1;1;0;1;1;499.0;0.0;203.0;59.0;0.0;31.0
2022;Nordeste;CE;Maracana;2;1;0;1;1;377.0;0.0;377.0;26.0;0.0;26.0
2022;Nordeste;CE;Maracana;4;1;0;0;1;125.0;78.0;0.0;5.0;3.0;0.0
2022;Nordeste;CE;Maracana;3;1;0;1;1;344.0;0.0;0.0;24.0;0.0;0.0
2022;Nordeste;CE;Maracana;1;1;1;1;1;530.0;0.0;215.0;71.0;0.0;41.0
2022;Nordeste;CE;Maranguape;1;1;1;1;1;145.0;0.0;112.0;23.0;0.0;23.0
2022;Nordeste;CE;Massap;2;1;0;1;1;519.0;0.0;519.0;26.0;0.0;26.0
2022;Nordeste;CE;Monsenhor Tabosa;2;1;1;0;1;105.0;0.0;105.0;11.0;0.0;11.0
2022;Nordeste;CE;Morada Nova;1;1;1;1;1;116.0;0.0;0.0;24.0;0.0;0.0
2022;Nordeste;CE;Ocara;2;1;1;1;1;508.0;0.0;508.0;26.0;0.0;26.0
2022;Nordeste;CE;Pacajus;2;1;0;1;1;484.0;0.0;484.0;26.0;0.0;26.0
2022;Nordeste;CE;Paracuru;1;1;1;1;1;76.0;0.0;0.0;17.0;0.0;0.0
2022;Nordeste;CE;Paraipaba;2;1;0;0;1;380.0;0.0;380.0;21.0;0.0;21.0
2022;Nordeste;CE;Quixad;1;1;0;1;1;406.0;0.0;237.0;56.0;0.0;40.0
2022;Nordeste;CE;Quixeramobim;4;1;0;1;1;30.0;0.0;0.0;5.0;0.0;0.0
2022;Nordeste;CE;Quixeramobim;2;1;0;1;1;522.0;0.0;522.0;29.0;0.0;29.0
2022;Nordeste;CE;Reriutaba;2;1;1;1;1;463.0;0.0;463.0;27.0;0.0;27.0
2022;Nordeste;CE;Russas;2;1;0;1;1;464.0;0.0;464.0;20.0;0.0;20.0
2022;Nordeste;CE;Santana do Cariri;3;1;0;1;1;325.0;267.0;0.0;23.0;18.0;0.0
2022;Nordeste;CE;So Benedito;2;1;0;0;1;274.0;0.0;172.0;18.0;0.0;14.0
2022;Nordeste;CE;So Gonalo do Amarante;1;1;1;1;1;401.0;0.0;0.0;28.0;0.0;0.0
2022;Nordeste;CE;So Gonalo do Amarante;4;0;0;1;1;612.0;0.0;0.0;7.0;0.0;0.0
2022;Nordeste;CE;Sobral;2;1;0;0;1;386.0;65.0;321.0;24.0;14.0;22.0
2022;Nordeste;CE;Sobral;1;1;1;1;1;982.0;0.0;0.0;76.0;0.0;0.0
2022;Nordeste;CE;Sobral;2;1;0;1;1;493.0;0.0;468.0;34.0;0.0;33.0
2022;Nordeste;CE;Sobral;2;0;1;1;1;586.0;0.0;528.0;29.0;0.0;26.0
2022;Nordeste;CE;Sobral;4;1;0;1;1;40.0;0.0;0.0;1.0;0.0;0.0
2022;Nordeste;CE;Tabuleiro do Norte;1;1;1;1;1;288.0;0.0;179.0;38.0;0.0;32.0
2022;Nordeste;CE;Tau;1;1;1;1;1;221.0;0.0;196.0;31.0;0.0;29.0
2022;Nordeste;CE;Tiangu;1;1;1;1;1;93.0;0.0;0.0;21.0;0.0;0.0
2022;Nordeste;CE;Tiangu;4;1;0;1;1;42.0;38.0;0.0;9.0;8.0;0.0
2022;Nordeste;CE;Ubajara;1;1;1;1;1;36.0;0.0;0.0;14.0;0.0;0.0
2022;Nordeste;CE;Umirim;1;1;1;1;1;220.0;0.0;192.0;34.0;0.0;34.0
2022;Nordeste;CE;Viosa do Cear;2;1;0;0;1;518.0;0.0;518.0;28.0;0.0;28.0
2022;Nordeste;RN;Apodi;3;1;0;1;1;527.0;527.0;0.0;21.0;21.0;0.0
2022;Nordeste;RN;Apodi;1;1;0;1;1;679.0;0.0;596.0;57.0;0.0;54.0
2022;Nordeste;RN;Caic;1;1;0;1;1;870.0;0.0;776.0;59.0;0.0;59.0
2022;Nordeste;RN;Canguaretama;1;1;1;1;1;614.0;0.0;507.0;55.0;0.0;55.0
2022;Nordeste;RN;Cear-Mirim;1;1;1;1;1;758.0;0.0;673.0;59.0;0.0;57.0
2022;Nordeste;RN;Currais Novos;1;1;0;1;1;645.0;0.0;636.0;51.0;0.0;51.0
2022;Nordeste;RN;Parnamirim;4;0;1;1;1;249.0;189.0;0.0;18.0;14.0;0.0
2022;Nordeste;RN;Parnamirim;1;1;0;1;1;1027.0;0.0;645.0;61.0;0.0;56.0
2022;Nordeste;RN;Ipanguau;1;1;0;1;1;674.0;0.0;461.0;54.0;0.0;50.0
2022;Nordeste;RN;Joo Cmara;1;1;0;1;1;546.0;0.0;463.0;52.0;0.0;51.0
2022;Nordeste;RN;Jucurutu;1;1;0;1;1;12.0;0.0;0.0;11.0;0.0;0.0
2022;Nordeste;RN;Lajes;1;1;1;1;1;548.0;0.0;425.0;32.0;0.0;32.0
2022;Nordeste;RN;Macaba;1;1;0;1;1;888.0;0.0;364.0;55.0;0.0;49.0
2022;Nordeste;RN;Macau;1;1;0;1;1;589.0;0.0;566.0;52.0;0.0;52.0
2022;Nordeste;RN;Mossor;2;1;0;0;1;215.0;215.0;0.0;13.0;13.0;0.0
2022;Nordeste;RN;Mossor;1;1;0;1;1;1213.0;0.0;598.0;92.0;0.0;72.0
2022;Nordeste;RN;Natal;1;1;0;1;1;2963.0;0.0;1649.0;255.0;0.0;209.0
2022;Nordeste;RN;Natal;1;1;1;1;1;263.0;0.0;0.0;36.0;0.0;0.0
2022;Nordeste;RN;Natal;1;1;1;1;1;687.0;0.0;441.0;53.0;0.0;44.0
2022;Nordeste;RN;Natal;1;1;1;1;1;848.0;0.0;593.0;66.0;0.0;58.0
2022;Nordeste;RN;Natal;1;0;1;1;1;1226.0;0.0;0.0;1.0;0.0;0.0
2022;Nordeste;RN;Natal;2;1;0;1;1;429.0;0.0;429.0;20.0;0.0;20.0
2022;Nordeste;RN;Natal;2;1;0;1;1;430.0;0.0;430.0;21.0;0.0;21.0
2022;Nordeste;RN;Natal;1;0;1;1;1;246.0;0.0;0.0;26.0;0.0;0.0
2022;Nordeste;RN;Natal;1;1;0;1;1;275.0;0.0;0.0;43.0;0.0;0.0
2022;Nordeste;RN;Natal;4;1;0;1;1;142.0;103.0;0.0;15.0;11.0;0.0
2022;Nordeste;RN;Nova Cruz;1;1;0;1;1;682.0;0.0;553.0;61.0;0.0;57.0
2022;Nordeste;RN;Parelhas;3;1;0;1;1;236.0;199.0;0.0;15.0;9.0;0.0
2022;Nordeste;RN;Parelhas;1;1;1;1;1;369.0;0.0;346.0;28.0;0.0;28.0
2022;Nordeste;RN;Pau dos Ferros;1;1;1;1;1;844.0;0.0;844.0;55.0;0.0;55.0
2022;Nordeste;RN;Santa Cruz;3;1;0;1;1;643.0;643.0;0.0;23.0;23.0;0.0
2022;Nordeste;RN;Santa Cruz;1;1;1;1;1;820.0;0.0;555.0;52.0;0.0;47.0
2022;Nordeste;RN;So Gonalo do Amarante;1;1;0;1;1;681.0;0.0;652.0;59.0;0.0;59.0
2022;Nordeste;RN;So Paulo do Potengi;1;1;1;1;1;753.0;0.0;686.0;63.0;0.0;63.0
2022;Nordeste;RN;Touros;3;0;0;0;1;98.0;98.0;0.0;6.0;6.0;0.0
2022;Nordeste;PB;Areia;1;1;0;1;1;82.0;0.0;0.0;9.0;0.0;0.0
2022;Nordeste;PB;Bananeiras;1;1;0;1;1;561.0;0.0;124.0;65.0;0.0;40.0
2022;Nordeste;PB;Bayeux;2;1;0;1;1;424.0;0.0;424.0;23.0;0.0;23.0
2022;Nordeste;PB;Cabedelo;1;1;0;1;1;365.0;0.0;96.0;31.0;0.0;21.0
2022;Nordeste;PB;Cabedelo;1;1;0;1;1;557.0;0.0;404.0;59.0;0.0;55.0
2022;Nordeste;PB;Cajazeiras;1;1;0;1;1;658.0;0.0;419.0;75.0;0.0;67.0
2022;Nordeste;PB;Campina Grande;1;1;1;1;1;1371.0;0.0;1112.0;124.0;0.0;112.0
2022;Nordeste;PB;Catol do Rocha;1;1;0;1;1;460.0;0.0;460.0;30.0;0.0;30.0
2022;Nordeste;PB;Esperana;1;1;0;1;1;316.0;0.0;230.0;26.0;0.0;26.0
2022;Nordeste;PB;Gado Bravo;4;1;0;0;1;15.0;12.0;0.0;2.0;1.0;0.0
2022;Nordeste;PB;Guarabira;1;1;0;1;1;446.0;0.0;446.0;39.0;0.0;39.0
2022;Nordeste;PB;Itabaiana;1;1;0;1;1;379.0;0.0;299.0;28.0;0.0;28.0
2022;Nordeste;PB;Itaporanga;1;1;0;1;1;325.0;0.0;325.0;23.0;0.0;23.0
2022;Nordeste;PB;Joo Pessoa;4;1;1;1;1;578.0;375.0;128.0;61.0;41.0;24.0
2022;Nordeste;PB;Joo Pessoa;1;1;1;1;1;2309.0;0.0;1258.0;250.0;0.0;210.0
2022;Nordeste;PB;Joo Pessoa;1;1;1;1;1;582.0;0.0;0.0;44.0;0.0;0.0
2022;Nordeste;PB;Joo Pessoa;1;1;0;1;1;109.0;0.0;0.0;10.0;0.0;0.0
2022;Nordeste;PB;Joo Pessoa;2;1;0;1;1;;;;;;
2022;Nordeste;PB;Mamanguape;2;1;0;0;1;399.0;0.0;399.0;23.0;0.0;23.0
2022;Nordeste;PB;Massaranduba;3;1;0;1;1;;;;;;
2022;Nordeste;PB;Monteiro;1;1;0;1;1;377.0;0.0;343.0;44.0;0.0;44.0
2022;Nordeste;PB;Patos;1;1;0;1;1;807.0;0.0;493.0;61.0;0.0;58.0
2022;Nordeste;PB;Pedras de Fogo;1;0;0;0;1;75.0;0.0;0.0;11.0;0.0;0.0
2022;Nordeste;PB;Picu;1;1;1;1;1;682.0;0.0;610.0;52.0;0.0;52.0
2022;Nordeste;PB;Princesa Isabel;1;1;0;1;1;324.0;0.0;238.0;45.0;0.0;42.0
2022;Nordeste;PB;Puxinan;2;1;0;1;1;226.0;63.0;163.0;21.0;11.0;21.0
2022;Nordeste;PB;Santa Luzia;1;0;0;1;1;221.0;0.0;123.0;16.0;0.0;14.0
2022;Nordeste;PB;Santa Rita;1;1;0;1;1;305.0;0.0;305.0;26.0;0.0;26.0
2022;Nordeste;PB;Soledade;1;1;0;1;1;134.0;0.0;0.0;5.0;0.0;0.0
2022;Nordeste;PB;Sousa;1;1;0;1;1;539.0;0.0;364.0;73.0;0.0;69.0
2022;Nordeste;PE;Abreu e Lima;1;1;0;1;1;520.0;0.0;0.0;30.0;0.0;0.0
2022;Nordeste;PE;Afogados da Ingazeira;1;1;0;1;1;472.0;0.0;320.0;51.0;0.0;40.0
2022;Nordeste;PE;Belo Jardim;1;1;0;1;1;460.0;0.0;235.0;71.0;0.0;57.0
2022;Nordeste;PE;Belo Jardim;4;1;0;1;1;387.0;357.0;30.0;12.0;9.0;6.0
2022;Nordeste;PE;Cabo de Santo Agostinho;1;1;0;1;1;371.0;0.0;0.0;35.0;0.0;0.0
2022;Nordeste;PE;Caruaru;2;1;0;1;1;586.0;0.0;474.0;24.0;0.0;24.0
2022;Nordeste;PE;Caruaru;1;1;0;1;1;531.0;0.0;427.0;60.0;0.0;55.0
2022;Nordeste;PE;Ch Grande;3;1;0;1;1;471.0;139.0;0.0;14.0;7.0;0.0
2022;Nordeste;PE;Floresta;1;1;0;1;1;551.0;0.0;378.0;41.0;0.0;38.0
2022;Nordeste;PE;Garanhuns;1;1;0;1;1;883.0;0.0;676.0;63.0;0.0;57.0
2022;Nordeste;PE;Glria do Goit;4;1;0;1;1;347.0;0.0;0.0;15.0;0.0;0.0
2022;Nordeste;PE;Gravat;4;1;0;1;1;106.0;69.0;0.0;9.0;7.0;0.0
2022;Nordeste;PE;Ibimirim;4;1;0;1;1;61.0;0.0;0.0;12.0;0.0;0.0
2022;Nordeste;PE;Igarassu;1;1;0;1;1;292.0;0.0;0.0;28.0;0.0;0.0
2022;Nordeste;PE;Ipojuca;1;0;0;1;1;579.0;0.0;159.0;60.0;0.0;29.0
2022;Nordeste;PE;Jaboato dos Guararapes;1;1;0;1;1;367.0;0.0;0.0;24.0;0.0;0.0
2022;Nordeste;PE;Moreno;4;1;0;1;1;18.0;18.0;0.0;9.0;9.0;0.0
2022;Nordeste;PE;Olinda;4;0;0;1;1;28.0;17.0;0.0;5.0;5.0;0.0
2022;Nordeste;PE;Olinda;1;1;0;1;1;396.0;0.0;0.0;23.0;0.0;0.0
2022;Nordeste;PE;Ouricuri;1;1;0;1;1;570.0;0.0;339.0;53.0;0.0;49.0
2022;Nordeste;PE;Palmares;1;1;0;0;1;229.0;0.0;0.0;21.0;0.0;0.0
2022;Nordeste;PE;Paulista;1;1;0;1;1;371.0;0.0;0.0;29.0;0.0;0.0
2022;Nordeste;PE;Pesqueira;1;1;0;1;1;539.0;0.0;340.0;51.0;0.0;49.0
2022;Nordeste;PE;Petrolina;1;1;0;1;1;487.0;0.0;282.0;64.0;0.0;56.0
2022;Nordeste;PE;Petrolina;1;1;1;1;1;1136.0;0.0;663.0;94.0;0.0;87.0
2022;Nordeste;PE;Petrolina;2;1;0;1;1;455.0;227.0;228.0;31.0;15.0;18.0
2022;Nordeste;PE;Recife;1;1;1;1;1;398.0;227.0;171.0;60.0;48.0;38.0
2022;Nordeste;PE;Recife;2;1;0;1;1;603.0;0.0;423.0;31.0;0.0;22.0
2022;Nordeste;PE;Recife;1;1;1;0;1;3306.0;0.0;1536.0;301.0;0.0;265.0
2022;Nordeste;PE;Recife;4;1;0;1;1;134.0;83.0;0.0;18.0;14.0;0.0
2022;Nordeste;PE;Salgueiro;1;1;0;1;1;470.0;0.0;307.0;59.0;0.0;59.0
2022;Nordeste;PE;Santa Cruz do Capibaribe;4;1;0;0;1;48.0;19.0;0.0;6.0;3.0;0.0
2022;Nordeste;PE;Santa Maria da Boa Vista;1;1;1;1;1;369.0;0.0;228.0;40.0;0.0;39.0
2022;Nordeste;PE;So Jos do Belmonte;2;1;0;1;1;636.0;0.0;428.0;29.0;0.0;24.0
2022;Nordeste;PE;So Loureno da Mata;1;1;0;1;1;942.0;0.0;241.0;53.0;0.0;31.0
2022;Nordeste;PE;Serra Talhada;1;1;1;1;1;506.0;0.0;237.0;38.0;0.0;34.0
2022;Nordeste;PE;Vitria de Santo Anto;1;1;0;1;1;800.0;0.0;596.0;77.0;0.0;72.0
2022;Nordeste;AL;Arapiraca;1;1;1;1;1;744.0;0.0;535.0;49.0;0.0;47.0
2022;Nordeste;AL;Batalha;1;0;0;1;1;381.0;0.0;381.0;27.0;0.0;27.0
2022;Nordeste;AL;Coruripe;1;1;1;1;1;499.0;0.0;482.0;34.0;0.0;34.0
2022;Nordeste;AL;Delmiro Gouveia;4;0;0;1;1;441.0;340.0;33.0;33.0;25.0;13.0
2022;Nordeste;AL;Girau do Ponciano;3;0;0;1;1;154.0;0.0;0.0;14.0;0.0;0.0
2022;Nordeste;AL;Macei;1;1;1;1;1;2592.0;0.0;2175.0;252.0;0.0;233.0
2022;Nordeste;AL;Macei;1;1;0;1;1;324.0;0.0;71.0;26.0;0.0;15.0
2022;Nordeste;AL;Macei;4;1;0;1;1;95.0;0.0;0.0;9.0;0.0;0.0
2022;Nordeste;AL;Macei;1;1;0;1;1;127.0;0.0;0.0;16.0;0.0;0.0
2022;Nordeste;AL;Maragogi;1;1;1;1;1;534.0;0.0;534.0;46.0;0.0;46.0
2022;Nordeste;AL;Marechal Deodoro;1;1;0;1;1;915.0;0.0;624.0;67.0;0.0;62.0
2022;Nordeste;AL;Murici;3;1;0;1;1;913.0;845.0;0.0;41.0;38.0;0.0
2022;Nordeste;AL;Murici;1;1;0;1;1;488.0;0.0;488.0;45.0;0.0;45.0
2022;Nordeste;AL;Palmeira dos ndios;1;1;0;1;1;1223.0;0.0;1132.0;72.0;0.0;71.0
2022;Nordeste;AL;Penedo;1;1;0;1;1;489.0;0.0;380.0;46.0;0.0;45.0
2022;Nordeste;AL;Piranhas;1;1;1;1;1;560.0;0.0;529.0;59.0;0.0;57.0
2022;Nordeste;AL;Rio Largo;1;1;0;0;1;217.0;0.0;36.0;21.0;0.0;16.0
2022;Nordeste;AL;Santana do Ipanema;1;1;0;1;1;705.0;0.0;611.0;40.0;0.0;40.0
2022;Nordeste;AL;So Miguel dos Campos;1;1;1;1;1;422.0;0.0;136.0;21.0;0.0;9.0
2022;Nordeste;AL;Satuba;1;0;1;1;1;771.0;0.0;569.0;73.0;0.0;71.0
2022;Nordeste;AL;Viosa;1;1;1;1;1;389.0;0.0;227.0;27.0;0.0;22.0
2022;Nordeste;SE;Aracaju;1;1;1;1;1;1666.0;0.0;553.0;148.0;0.0;98.0
2022;Nordeste;SE;Aracaju;2;0;0;1;1;432.0;0.0;0.0;13.0;0.0;0.0
2022;Nordeste;SE;Aracaju;2;1;1;1;1;124.0;0.0;0.0;40.0;0.0;0.0
2022;Nordeste;SE;Boquim;2;1;0;1;1;69.0;0.0;0.0;8.0;0.0;0.0
2022;Nordeste;SE;Estncia;1;1;0;1;1;487.0;0.0;309.0;43.0;0.0;39.0
2022;Nordeste;SE;Itabaiana;1;1;0;1;1;420.0;0.0;355.0;40.0;0.0;38.0
2022;Nordeste;SE;Lagarto;1;1;0;1;1;652.0;0.0;437.0;64.0;0.0;57.0
2022;Nordeste;SE;Nepolis;2;0;0;1;1;570.0;0.0;346.0;30.0;0.0;29.0
2022;Nordeste;SE;Nossa Senhora da Glria;1;1;0;1;1;46.0;0.0;43.0;23.0;0.0;21.0
2022;Nordeste;SE;Nossa Senhora do Socorro;1;1;1;1;1;197.0;0.0;0.0;12.0;0.0;0.0
2022;Nordeste;SE;Poo Redondo;2;0;0;1;1;344.0;0.0;122.0;18.0;0.0;16.0
2022;Nordeste;SE;Propri;1;1;1;1;1;26.0;0.0;0.0;6.0;0.0;0.0
2022;Nordeste;SE;So Cristvo;1;1;0;1;1;578.0;0.0;407.0;66.0;0.0;62.0
2022;Nordeste;SE;Tobias Barreto;1;0;1;1;1;143.0;0.0;0.0;12.0;0.0;0.0
2022;Nordeste;BA;Alagoinhas;3;1;0;1;1;556.0;428.0;0.0;36.0;30.0;0.0
2022;Nordeste;BA;Alagoinhas;1;1;1;1;1;341.0;0.0;202.0;31.0;0.0;26.0
2022;Nordeste;BA;Alagoinhas;4;1;0;1;1;132.0;98.0;0.0;7.0;7.0;0.0
2022;Nordeste;BA;Barreiras;1;0;0;1;1;762.0;0.0;507.0;83.0;0.0;67.0
2022;Nordeste;BA;Bonito;3;0;0;0;1;28.0;0.0;0.0;4.0;0.0;0.0
2022;Nordeste;BA;Brumado;1;1;0;1;1;658.0;0.0;368.0;49.0;0.0;43.0
2022;Nordeste;BA;Camaari;1;1;0;1;1;494.0;0.0;388.0;59.0;0.0;56.0
2022;Nordeste;BA;Catu;1;1;1;1;1;553.0;0.0;455.0;87.0;0.0;71.0
2022;Nordeste;BA;Conceio do Coit;3;1;0;1;1;250.0;250.0;0.0;12.0;12.0;0.0
2022;Nordeste;BA;Dias d'vila;4;1;0;1;1;25.0;14.0;0.0;5.0;3.0;0.0
2022;Nordeste;BA;Esplanada;4;1;0;1;1;335.0;237.0;50.0;23.0;19.0;11.0
2022;Nordeste;BA;Euclides da Cunha;1;1;0;1;1;476.0;0.0;284.0;39.0;0.0;33.0
2022;Nordeste;BA;Eunpolis;1;1;1;1;1;688.0;0.0;539.0;80.0;0.0;70.0
2022;Nordeste;BA;Feira de Santana;1;1;0;1;1;537.0;0.0;339.0;56.0;0.0;47.0
2022;Nordeste;BA;Feira de Santana;4;1;0;1;1;52.0;25.0;0.0;6.0;4.0;0.0
2022;Nordeste;BA;Guanambi;1;1;0;1;1;875.0;0.0;569.0;63.0;0.0;49.0
2022;Nordeste;BA;Ilhus;4;1;0;1;1;157.0;21.0;0.0;9.0;2.0;0.0
2022;Nordeste;BA;Ilhus;1;1;0;1;1;715.0;0.0;565.0;54.0;0.0;54.0
2022;Nordeste;BA;Irec;1;1;0;1;1;451.0;0.0;424.0;56.0;0.0;52.0
2022;Nordeste;BA;Itaberaba;1;1;1;1;1;399.0;0.0;266.0;31.0;0.0;29.0
2022;Nordeste;BA;Itapetinga;1;1;0;1;1;115.0;0.0;115.0;23.0;0.0;23.0
2022;Nordeste;BA;Jacobina;1;1;0;1;1;688.0;0.0;484.0;59.0;0.0;56.0
2022;Nordeste;BA;Jequi;2;1;0;1;1;;;;;;
2022;Nordeste;BA;Jequi;1;1;0;1;1;446.0;0.0;316.0;54.0;0.0;52.0
2022;Nordeste;BA;Juazeiro;1;1;0;1;1;473.0;0.0;273.0;38.0;0.0;31.0
2022;Nordeste;BA;Lauro de Freitas;4;1;0;1;1;423.0;299.0;69.0;25.0;21.0;12.0
2022;Nordeste;BA;Lauro de Freitas;1;1;0;1;1;63.0;0.0;0.0;18.0;0.0;0.0
2022;Nordeste;BA;Mara;4;1;0;1;1;135.0;100.0;0.0;14.0;12.0;0.0
2022;Nordeste;BA;Morpar;3;1;0;0;1;62.0;53.0;0.0;10.0;9.0;0.0
